index,year,month,day,bsrn,rotd,Kp0,Kp3,Kp6,Kp9,Kp12,Kp15,Kp18,Kp21,Kpsum,Ap0,Ap3,Ap6,Ap9,Ap12,Ap15,Ap18,Ap21,Apavg,Cp,C9,isn,f107_adj,Q,f107_81ctr_adj,f107_81lst_adj,f107_obs,f107_81ctr_obs,f107_81lst_obs
1987-12-10,1987,12,10,2109,3,2.7,2.7,3.0,3.3,4.0,5.3,5.3,4.3,30.7,12,12,15,18,27,56,56,32,28,1.2,6,34,90.1,0,97.7,94.7,92.9,100.5,96.1
1987-12-11,1987,12,11,2109,4,4.3,3.0,1.3,1.7,2.3,3.3,3.0,3.3,22.3,32,15,5,6,9,18,15,18,15,0.8,4,22,91.1,0,97.9,94.8,94.0,100.7,96.2
1987-12-12,1987,12,12,2109,5,3.0,3.3,2.3,2.3,2.3,2.0,1.3,0.7,17.3,15,18,9,9,9,7,5,3,9,0.5,2,13,91.5,1,98.0,94.9,94.4,100.9,96.4
1987-12-13,1987,12,13,2109,6,0.7,0.0,1.3,0.7,0.7,1.7,1.3,1.3,7.7,3,0,5,3,3,6,5,5,4,0.1,0,20,91.1,0,98.0,95.0,94.0,100.9,96.5
1987-12-14,1987,12,14,2109,7,1.0,1.0,1.3,0.7,0.7,0.7,1.3,1.7,8.3,4,4,5,3,3,3,5,6,4,0.1,0,26,91.5,0,98.1,95.2,94.4,101.0,96.7
1987-12-15,1987,12,15,2109,8,0.0,0.3,1.0,1.0,1.7,4.3,3.7,3.0,15.0,0,2,4,4,6,32,22,15,11,0.6,3,42,92.0,1,98.1,95.4,95.0,101.0,96.9
1987-12-16,1987,12,16,2109,9,4.7,5.7,5.3,4.0,4.7,4.7,3.0,4.3,36.3,39,67,56,27,39,39,15,32,39,1.4,6,40,93.4,1,98.1,95.6,96.4,101.0,97.2
1987-12-17,1987,12,17,2109,10,3.0,4.0,1.7,3.0,3.3,3.0,3.0,3.3,24.3,15,27,6,15,18,15,15,18,16,0.9,4,39,92.2,0,98.0,95.7,95.2,101.0,97.4
1987-12-18,1987,12,18,2109,11,3.3,3.3,2.3,1.7,1.3,1.0,0.3,1.3,14.7,18,18,9,6,5,4,2,5,8,0.5,2,39,90.2,0,98.1,95.8,93.2,101.1,97.5
1987-12-19,1987,12,19,2109,12,0.7,2.0,2.0,2.3,2.3,1.7,2.7,1.3,15.0,3,7,7,9,9,6,12,5,7,0.4,2,28,88.4,0,98.3,95.9,91.3,101.3,97.6
1987-12-20,1987,12,20,2109,13,0.3,1.7,1.3,1.3,2.0,1.3,1.7,0.0,9.7,2,6,5,5,7,5,6,0,4,0.2,1,26,86.9,0,98.4,95.9,89.8,101.4,97.7
1987-12-21,1987,12,21,2109,14,0.7,3.0,1.3,2.0,2.3,2.3,3.0,3.3,18.0,3,15,5,7,9,9,15,18,10,0.6,3,14,90.7,0,98.5,96.0,93.7,101.5,97.8
1987-12-22,1987,12,22,2109,15,4.0,4.0,3.7,2.7,3.3,2.7,4.0,4.3,28.7,27,27,22,12,18,12,27,32,22,1.1,5,24,88.1,0,98.6,96.1,91.0,101.7,97.9
1987-12-23,1987,12,23,2109,16,3.0,3.7,2.3,2.3,2.3,2.0,1.3,0.3,17.3,15,22,9,9,9,7,5,2,10,0.5,2,17,88.2,0,98.8,96.1,91.2,101.9,98.0
1987-12-24,1987,12,24,2109,17,1.0,2.3,1.7,2.0,1.7,1.7,1.3,2.0,13.7,4,9,6,7,6,6,5,7,6,0.3,1,13,89.9,0,98.9,96.1,92.9,102.0,98.0
1987-12-25,1987,12,25,2109,18,1.3,2.3,1.7,1.7,1.7,1.3,1.0,2.7,13.7,5,9,6,6,6,5,4,12,7,0.3,1,25,96.2,1,99.1,96.2,99.5,102.2,98.1
1987-12-26,1987,12,26,2109,19,1.3,2.0,0.7,1.7,1.0,1.0,1.0,0.7,9.3,5,7,3,6,4,4,4,3,4,0.2,1,27,96.8,1,99.2,96.3,100.1,102.3,98.3
1987-12-27,1987,12,27,2109,20,0.3,0.0,0.0,0.3,0.0,0.3,0.7,0.3,2.0,2,0,0,2,0,2,3,2,1,0.0,0,29,101.4,0,99.3,96.4,104.8,102.4,98.4
1987-12-28,1987,12,28,2109,21,0.0,0.0,0.3,0.7,0.7,0.3,1.7,1.0,4.7,0,0,2,3,3,2,6,4,2,0.0,0,28,102.5,0,99.4,96.5,106.0,102.5,98.6
1987-12-29,1987,12,29,2109,22,2.0,2.0,2.3,1.3,0.3,0.3,0.3,0.7,9.3,7,7,9,5,2,2,2,3,5,0.2,1,30,101.4,0,99.4,96.6,104.9,102.6,98.7
1987-12-30,1987,12,30,2109,23,0.7,0.3,1.0,1.3,0.3,0.3,0.7,0.0,4.7,3,2,4,5,2,2,3,0,3,0.0,0,42,99.2,0,99.4,96.6,102.6,102.5,98.7
1987-12-31,1987,12,31,2109,24,0.3,0.7,1.3,1.3,1.7,1.0,1.7,1.3,9.3,2,3,5,5,6,4,6,5,4,0.2,1,43,99.7,0,99.2,96.6,103.1,102.4,98.8
1988-01-01,1988,1,1,2109,25,0.7,0.7,0.7,1.0,2.0,1.3,2.0,1.7,10.0,3,3,3,4,7,5,7,6,5,0.2,1,47,100.1,0,99.1,96.5,103.5,102.2,98.8
1988-01-02,1988,1,2,2109,26,2.3,2.7,2.0,5.3,4.3,4.7,5.0,4.3,30.7,9,12,7,56,32,39,48,32,29,1.3,6,31,93.7,0,98.8,96.4,96.9,101.9,98.7
1988-01-03,1988,1,3,2109,27,2.3,2.7,2.3,2.0,1.3,1.3,1.0,1.0,14.0,9,12,9,7,5,5,4,4,7,0.3,1,25,101.2,0,98.7,96.2,104.7,101.8,98.5
1988-01-04,1988,1,4,2110,1,2.3,2.0,1.0,0.7,1.7,2.0,3.3,5.3,18.3,9,7,4,3,6,7,18,56,14,0.8,4,23,98.2,0,98.6,96.0,101.6,101.7,98.3
1988-01-05,1988,1,5,2110,2,3.0,3.7,3.3,2.3,3.3,1.0,1.7,3.7,22.0,15,22,18,9,18,4,6,22,14,0.8,4,32,99.5,0,98.6,95.8,102.9,101.7,98.2
1988-01-06,1988,1,6,2110,3,3.3,2.3,3.7,4.3,2.7,5.0,6.0,4.0,31.3,18,9,22,32,12,48,80,27,31,1.3,6,40,101.7,0,98.5,95.8,105.2,101.6,98.2
1988-01-07,1988,1,7,2110,4,6.0,4.3,3.0,2.7,2.0,2.0,3.0,4.0,27.0,80,32,15,12,7,7,15,27,24,1.2,6,58,102.1,0,98.6,95.7,105.6,101.7,98.2
1988-01-08,1988,1,8,2110,5,3.7,4.3,2.0,3.7,3.7,3.7,3.0,2.3,26.3,22,32,7,22,22,22,15,9,19,1.0,5,57,105.6,0,98.8,95.8,109.2,101.9,98.3
1988-01-09,1988,1,9,2110,6,2.3,3.3,2.3,2.3,0.3,0.3,1.0,1.0,13.0,9,18,9,9,2,2,4,4,7,0.4,2,62,100.6,1,99.1,95.9,104.0,102.2,98.4
1988-01-10,1988,1,10,2110,7,0.7,0.0,0.3,0.3,1.0,0.7,2.3,2.7,8.0,3,0,2,2,4,3,9,12,4,0.2,1,68,100.9,0,99.3,96.0,104.3,102.4,98.5
1988-01-11,1988,1,11,2110,8,3.3,4.0,3.7,1.0,1.0,1.0,0.3,1.3,15.7,18,27,22,4,4,4,2,5,11,0.6,3,75,101.7,1,99.5,96.2,105.2,102.6,98.7
1988-01-12,1988,1,12,2110,9,2.0,1.7,3.0,4.7,5.0,3.3,4.0,1.3,25.0,7,6,15,39,48,18,27,5,21,1.1,5,67,107.5,1,99.8,96.4,111.1,102.9,99.0
1988-01-13,1988,1,13,2110,10,0.3,1.0,1.3,1.3,2.0,1.7,2.0,3.7,13.3,2,4,5,5,7,6,7,22,7,0.4,2,76,108.1,1,100.0,96.7,111.7,103.1,99.3
1988-01-14,1988,1,14,2110,11,4.0,5.0,2.3,2.0,3.0,5.0,6.3,7.0,34.7,27,48,9,7,15,48,94,132,48,1.6,7,91,113.7,0,100.2,96.9,117.5,103.2,99.6
1988-01-15,1988,1,15,2110,12,7.3,7.3,6.0,5.0,3.7,3.3,2.7,3.3,38.7,154,154,80,48,22,18,12,18,63,1.7,7,90,112.4,1,100.3,97.1,116.2,103.4,99.8
1988-01-16,1988,1,16,2110,13,2.0,0.3,1.7,1.3,2.3,0.7,0.7,1.7,10.7,7,2,6,5,9,3,3,6,5,0.2,1,83,121.8,1,100.4,97.3,125.9,103.5,100.1
1988-01-17,1988,1,17,2110,14,0.3,1.7,1.7,1.3,1.3,2.7,2.3,2.7,14.0,2,6,6,5,5,12,9,12,7,0.4,2,72,116.4,0,100.6,97.5,120.3,103.7,100.2
1988-01-18,1988,1,18,2110,15,1.3,1.3,2.7,2.0,1.0,2.7,4.7,2.3,18.0,5,5,12,7,4,12,39,9,12,0.7,3,68,110.9,0,100.7,97.6,114.6,103.7,100.4
1988-01-19,1988,1,19,2110,16,2.0,2.3,3.7,2.7,2.0,2.3,2.0,1.7,18.7,7,9,22,12,7,9,7,6,10,0.6,3,73,114.2,0,100.8,97.7,118.0,103.8,100.5
1988-01-20,1988,1,20,2110,17,3.0,2.3,3.3,2.7,2.7,2.3,2.3,3.0,21.7,15,9,18,12,12,9,9,15,12,0.7,3,85,112.7,0,100.9,97.9,116.4,104.0,100.7
1988-01-21,1988,1,21,2110,18,3.3,3.3,1.7,1.3,1.7,1.0,2.0,1.7,16.0,18,18,6,5,6,4,7,6,9,0.5,2,78,111.6,0,101.0,98.0,115.2,104.0,100.9
1988-01-22,1988,1,22,2110,19,1.7,2.0,1.0,1.3,2.3,2.7,2.0,0.7,13.7,6,7,4,5,9,12,7,3,7,0.3,1,66,104.5,0,101.1,98.0,107.9,104.1,100.9
1988-01-23,1988,1,23,2110,20,1.0,0.3,0.3,0.7,1.0,0.7,0.3,0.0,4.3,4,2,2,3,4,3,2,0,2,0.0,0,47,104.7,0,101.3,98.1,108.1,104.2,101.0
1988-01-24,1988,1,24,2110,21,0.3,0.3,1.3,1.0,1.7,1.3,1.7,2.0,9.7,2,2,5,4,6,5,6,7,5,0.2,1,44,102.2,0,101.4,98.1,105.5,104.4,101.0
1988-01-25,1988,1,25,2110,22,1.0,1.7,2.0,1.3,1.3,1.7,1.7,1.7,12.3,4,6,7,5,5,6,6,6,6,0.3,1,33,94.9,0,101.6,98.1,97.9,104.5,101.0
1988-01-26,1988,1,26,2110,23,1.0,0.3,1.3,1.7,2.0,1.7,3.3,3.3,14.7,4,2,5,6,7,6,18,18,8,0.4,2,44,93.5,0,101.7,98.0,96.5,104.7,101.0
1988-01-27,1988,1,27,2110,24,3.0,3.0,3.0,3.3,2.0,2.0,2.7,2.0,21.0,15,15,15,18,7,7,12,7,12,0.7,3,54,101.6,0,101.9,98.1,104.8,104.9,101.1
1988-01-28,1988,1,28,2110,25,1.7,3.0,2.0,1.7,0.7,0.7,0.3,0.7,10.7,6,15,7,6,3,3,2,3,6,0.3,1,67,103.0,0,102.1,98.3,106.2,105.0,101.3
1988-01-29,1988,1,29,2110,26,1.3,1.3,0.3,1.0,0.7,2.0,0.7,1.0,8.3,5,5,2,4,3,7,3,4,4,0.1,0,59,99.1,0,102.3,98.4,102.2,105.2,101.4
1988-01-30,1988,1,30,2110,27,0.7,0.3,0.7,0.3,0.0,0.3,1.0,1.3,4.7,3,2,3,2,0,2,4,5,3,0.0,0,56,100.1,0,102.4,98.5,103.2,105.3,101.5
1988-01-31,1988,1,31,2111,1,0.0,1.0,0.7,0.3,1.0,1.0,0.3,0.3,4.7,0,4,3,2,4,4,2,2,3,0.0,0,57,103.1,0,102.6,98.6,106.2,105.4,101.7
1988-02-01,1988,2,1,2111,2,1.3,0.0,0.3,0.3,0.0,0.3,0.7,1.0,4.0,5,0,2,2,0,2,3,4,2,0.0,0,63,105.5,0,102.8,98.8,108.7,105.6,101.9
1988-02-02,1988,2,2,2111,3,1.0,0.7,0.3,1.0,0.7,1.0,2.7,1.7,9.0,4,3,2,4,3,4,12,6,5,0.2,1,68,104.3,0,103.0,98.9,107.4,105.8,102.0
1988-02-03,1988,2,3,2111,4,1.7,0.3,1.0,1.0,0.3,0.3,0.3,0.7,5.7,6,2,4,4,2,2,2,3,3,0.1,0,68,103.6,0,103.2,99.1,106.6,106.0,102.2
1988-02-04,1988,2,4,2111,5,1.0,1.0,1.3,1.3,1.7,2.0,2.3,3.0,13.7,4,4,5,5,6,7,9,15,7,0.3,1,74,103.1,0,103.4,99.2,106.1,106.2,102.3
1988-02-05,1988,2,5,2111,6,3.7,4.7,5.0,4.7,3.7,4.0,3.7,3.0,32.3,22,39,48,39,22,27,22,15,29,1.3,6,58,102.6,0,103.6,99.3,105.6,106.4,102.4
1988-02-06,1988,2,6,2111,7,3.0,2.3,2.3,2.3,2.0,2.3,1.7,3.7,19.7,15,9,9,9,7,9,6,22,11,0.6,3,43,103.6,0,103.8,99.4,106.5,106.6,102.5
1988-02-07,1988,2,7,2111,8,2.7,2.3,1.7,1.7,1.0,0.7,0.3,1.0,11.3,12,9,6,6,4,3,2,4,6,0.3,1,44,105.3,0,104.0,99.4,108.3,106.7,102.6
1988-02-08,1988,2,8,2111,9,1.3,0.7,0.3,0.3,0.7,1.0,3.0,1.7,9.0,5,3,2,2,3,4,15,6,5,0.2,1,46,102.5,0,104.2,99.4,105.3,106.8,102.5
1988-02-09,1988,2,9,2111,10,1.3,1.3,2.7,2.3,2.0,3.0,3.3,3.0,19.0,5,5,12,9,7,15,18,15,11,0.6,3,50,101.0,0,104.4,99.2,103.8,107.0,102.4
1988-02-10,1988,2,10,2111,11,2.7,2.7,3.7,3.3,3.7,2.3,1.7,1.0,21.0,12,12,22,18,22,9,6,4,13,0.8,4,38,100.2,0,104.6,99.1,102.9,107.2,102.2
1988-02-11,1988,2,11,2111,12,0.3,0.7,2.3,2.7,2.3,2.0,3.7,4.0,18.0,2,3,9,12,9,7,22,27,11,0.7,3,26,99.6,0,104.8,98.8,102.2,107.4,101.9
1988-02-12,1988,2,12,2111,13,3.3,3.7,4.0,2.7,1.7,1.7,3.3,3.7,24.0,18,22,27,12,6,6,18,22,16,0.9,4,14,101.3,0,105.2,98.7,104.0,107.7,101.8
1988-02-13,1988,2,13,2111,14,1.7,3.7,3.0,3.3,3.0,3.7,2.3,2.3,23.0,6,22,15,18,15,22,9,9,14,0.8,4,23,102.9,0,105.4,98.6,105.6,107.9,101.7
1988-02-14,1988,2,14,2111,15,2.3,1.0,2.7,3.0,1.3,0.7,0.7,1.3,13.0,9,4,12,15,5,3,3,5,7,0.4,2,28,102.6,0,105.8,98.6,105.2,108.3,101.7
1988-02-15,1988,2,15,2111,16,2.3,2.7,4.0,4.7,3.3,4.0,2.7,1.7,25.3,9,12,27,39,18,27,12,6,19,1.0,5,33,100.4,0,106.2,98.5,102.9,108.6,101.6
1988-02-16,1988,2,16,2111,17,1.3,1.0,2.0,2.0,3.7,4.7,4.0,1.7,20.3,5,4,7,7,22,39,27,6,15,0.8,4,42,101.0,0,106.5,98.6,103.5,108.9,101.7
1988-02-17,1988,2,17,2111,18,2.3,2.3,1.0,4.0,1.7,3.7,2.0,4.3,21.3,9,9,4,27,6,22,7,32,14,0.8,4,35,106.2,0,106.8,98.8,108.8,109.2,101.9
1988-02-18,1988,2,18,2111,19,4.3,2.3,2.7,4.3,1.0,2.3,4.0,4.0,25.0,32,9,12,32,4,9,27,27,19,1.0,5,55,112.5,0,107.2,99.1,115.2,109.5,102.2
1988-02-19,1988,2,19,2111,20,1.0,2.3,2.0,1.3,1.7,2.3,2.7,1.0,14.3,4,9,7,5,6,9,12,4,7,0.4,2,66,109.0,0,107.5,99.3,111.5,109.8,102.4
1988-02-20,1988,2,20,2111,21,0.7,0.3,0.3,1.0,1.7,1.7,2.3,2.0,10.0,3,2,2,4,6,6,9,7,5,0.2,1,51,106.5,0,107.9,99.5,108.9,110.1,102.6
1988-02-21,1988,2,21,2111,22,4.0,4.0,4.7,4.0,2.3,2.7,3.0,5.0,29.7,27,27,39,27,9,12,15,48,26,1.2,6,27,104.7,0,108.2,99.8,107.0,110.4,102.9
1988-02-22,1988,2,22,2111,23,6.7,6.3,7.3,6.0,6.7,6.7,5.7,5.0,50.3,111,94,154,80,111,111,67,48,97,1.9,8,15,102.5,0,108.4,100.0,104.7,110.6,103.1
1988-02-23,1988,2,23,2111,24,6.0,6.3,4.3,3.7,3.0,3.3,3.7,1.3,31.7,80,94,32,22,15,18,22,5,36,1.4,6,13,100.2,0,108.7,100.2,102.4,110.7,103.2
1988-02-24,1988,2,24,2111,25,3.7,3.3,2.3,2.3,2.7,1.7,3.0,1.7,20.7,22,18,9,9,12,6,15,6,12,0.7,3,23,99.6,0,108.8,100.3,101.7,110.8,103.4
1988-02-25,1988,2,25,2111,26,3.3,4.0,2.7,2.0,2.3,2.0,3.0,3.0,22.3,18,27,12,7,9,7,15,15,14,0.8,4,19,96.4,0,108.8,100.4,98.4,110.8,103.5
1988-02-26,1988,2,26,2111,27,3.0,2.0,2.0,1.7,0.7,2.7,2.7,2.3,17.0,15,7,7,6,3,12,12,9,9,0.5,2,15,96.7,0,108.7,100.6,98.6,110.7,103.7
1988-02-27,1988,2,27,2112,1,2.3,3.3,2.3,1.3,0.7,0.3,0.7,2.0,13.0,9,18,9,5,3,2,3,7,7,0.4,2,31,96.3,0,108.8,100.7,98.2,110.7,103.7
1988-02-28,1988,2,28,2112,2,1.7,1.3,1.7,1.0,1.3,1.3,1.7,0.7,10.7,6,5,6,4,5,5,6,3,5,0.2,1,40,97.1,0,108.9,100.8,99.0,110.8,103.8
1988-02-29,1988,2,29,2112,3,0.7,0.3,0.7,1.0,0.7,1.0,1.0,0.3,5.7,3,2,3,4,3,4,4,2,3,0.1,0,52,103.3,0,109.0,100.9,105.2,110.8,104.0
1988-03-01,1988,3,1,2112,4,1.3,1.0,1.3,1.3,0.7,0.3,1.7,1.7,9.3,5,4,5,5,3,2,6,6,4,0.2,1,68,99.8,1,109.2,101.0,101.6,110.9,104.0
1988-03-02,1988,3,2,2112,5,0.7,0.3,1.7,1.3,1.3,2.0,0.7,3.3,11.3,3,2,6,5,5,7,3,18,6,0.3,1,66,99.1,0,109.4,101.1,100.8,111.1,104.1
1988-03-03,1988,3,3,2112,6,2.7,1.3,2.3,1.3,2.0,3.0,3.0,2.7,18.3,12,5,9,5,7,15,15,12,10,0.6,3,72,101.9,1,109.7,101.3,103.6,111.3,104.2
1988-03-04,1988,3,4,2112,7,4.3,4.0,4.0,3.0,3.0,3.0,3.0,1.7,26.0,32,27,27,15,15,15,15,6,19,1.0,5,77,102.6,1,110.1,101.4,104.3,111.7,104.4
1988-03-05,1988,3,5,2112,8,2.3,2.7,1.3,1.7,1.3,1.3,2.0,2.7,15.3,9,12,5,6,5,5,7,12,8,0.4,2,64,106.7,1,110.6,101.6,108.4,112.2,104.5
1988-03-06,1988,3,6,2112,9,4.7,3.7,3.3,2.3,3.7,3.3,3.3,1.3,25.7,39,22,18,9,22,18,18,5,19,1.0,5,61,107.6,0,111.2,101.7,109.3,112.7,104.7
1988-03-07,1988,3,7,2112,10,2.3,1.7,2.3,1.3,0.7,3.3,3.7,3.3,18.7,9,6,9,5,3,18,22,18,11,0.6,3,65,107.3,0,111.9,101.9,108.9,113.3,104.9
1988-03-08,1988,3,8,2112,11,3.3,5.0,5.0,4.3,4.7,2.3,2.3,2.0,29.0,18,48,48,32,39,9,9,7,26,1.2,6,67,104.1,1,112.4,102.1,105.6,113.8,105.0
1988-03-09,1988,3,9,2112,12,2.7,3.7,2.7,3.7,2.0,2.7,2.3,1.3,21.0,12,22,12,22,7,12,9,5,13,0.7,3,49,101.5,0,113.0,102.3,102.9,114.3,105.2
1988-03-10,1988,3,10,2112,13,1.3,1.0,2.0,2.3,3.3,3.0,3.3,3.7,20.0,5,4,7,9,18,15,18,22,12,0.7,3,36,99.2,0,113.4,102.4,100.5,114.7,105.3
1988-03-11,1988,3,11,2112,14,3.0,3.7,2.3,2.3,4.0,2.3,3.0,1.7,22.3,15,22,9,9,27,9,15,6,14,0.8,4,20,102.9,0,113.9,102.6,104.2,115.1,105.4
1988-03-12,1988,3,12,2112,15,1.7,1.7,2.0,2.3,1.7,2.3,2.3,3.3,17.3,6,6,7,9,6,9,9,18,9,0.5,2,39,103.5,0,114.2,102.8,104.8,115.3,105.6
1988-03-13,1988,3,13,2112,16,2.0,0.3,1.7,1.0,0.3,1.3,1.7,1.3,9.7,7,2,6,4,2,5,6,5,5,0.2,1,53,107.8,0,114.4,103.0,109.1,115.5,105.8
1988-03-14,1988,3,14,2112,17,2.7,2.0,2.7,1.3,3.0,2.3,3.0,3.7,20.7,12,7,12,5,15,9,15,22,12,0.7,3,62,108.9,1,114.4,103.2,110.1,115.5,106.0
1988-03-15,1988,3,15,2112,18,2.3,3.0,4.0,3.7,2.3,3.0,4.3,4.0,26.7,9,15,27,22,9,15,32,27,20,1.0,5,63,112.6,1,114.5,103.4,113.8,115.5,106.2
1988-03-16,1988,3,16,2112,19,3.7,3.7,3.7,3.7,1.3,1.3,2.3,2.0,21.7,22,22,22,22,5,5,9,7,14,0.8,4,74,114.1,1,114.5,103.6,115.2,115.5,106.4
1988-03-17,1988,3,17,2112,20,2.7,3.0,2.3,2.7,1.3,1.3,2.3,1.7,17.3,12,15,9,12,5,5,9,6,9,0.5,2,99,117.4,0,114.5,103.8,118.5,115.4,106.6
1988-03-18,1988,3,18,2112,21,2.3,1.7,2.3,2.0,1.3,1.3,2.0,1.7,14.7,9,6,9,7,5,5,7,6,7,0.3,1,95,116.1,0,114.5,104.0,117.1,115.3,106.7
1988-03-19,1988,3,19,2112,22,1.0,1.7,1.7,1.0,1.0,0.3,1.3,1.3,9.3,4,6,6,4,4,2,5,5,4,0.2,1,105,116.1,1,114.5,104.2,117.1,115.2,106.8
1988-03-20,1988,3,20,2112,23,0.7,0.7,2.0,3.3,2.3,0.7,0.7,0.3,10.7,3,3,7,18,9,3,3,2,6,0.3,1,85,116.3,1,114.5,104.4,117.2,115.2,107.0
1988-03-21,1988,3,21,2112,24,0.0,0.0,0.3,0.3,0.0,0.0,0.7,1.7,3.0,0,0,2,2,0,0,3,6,2,0.0,0,81,117.5,1,114.5,104.6,118.3,115.2,107.2
1988-03-22,1988,3,22,2112,25,1.7,1.0,0.7,0.3,0.7,0.3,0.7,0.7,6.0,6,4,3,2,3,2,3,3,3,0.1,0,76,117.6,0,114.6,104.8,118.4,115.2,107.4
1988-03-23,1988,3,23,2112,26,0.7,0.3,1.3,0.7,2.7,2.3,1.3,1.0,10.3,3,2,5,3,12,9,5,4,5,0.2,1,74,120.9,1,114.8,105.2,121.6,115.3,107.7
1988-03-24,1988,3,24,2112,27,2.7,2.3,0.7,1.0,1.0,0.3,0.3,1.0,9.3,12,9,3,4,4,2,2,4,5,0.2,1,83,123.0,1,115.0,105.4,123.7,115.5,107.9
1988-03-25,1988,3,25,2113,1,0.3,2.0,2.3,1.7,3.3,3.0,2.7,2.3,17.7,2,7,9,6,18,15,12,9,10,0.5,2,92,128.5,1,115.3,105.8,129.1,115.7,108.3
1988-03-26,1988,3,26,2113,2,3.0,3.7,4.3,3.7,3.7,4.7,6.7,7.0,36.7,15,22,32,22,22,39,111,132,49,1.6,7,93,127.5,1,115.5,106.2,128.1,115.9,108.6
1988-03-27,1988,3,27,2113,3,6.0,4.7,3.0,2.7,3.0,4.0,5.3,4.0,32.7,80,39,15,12,15,27,56,27,34,1.3,6,103,128.0,1,115.7,106.5,128.5,116.0,108.9
1988-03-28,1988,3,28,2113,4,3.0,3.3,3.0,4.3,3.0,3.3,5.0,5.0,30.0,15,18,15,32,15,18,48,48,26,1.2,6,109,129.8,0,115.8,106.8,130.2,116.1,109.2
1988-03-29,1988,3,29,2113,5,3.3,4.0,4.7,5.0,3.7,5.0,4.7,3.3,33.7,18,27,39,48,22,48,39,18,32,1.3,6,104,131.7,0,116.0,107.2,132.1,116.2,109.5
1988-03-30,1988,3,30,2113,6,5.7,6.0,3.7,4.3,4.3,2.3,2.3,3.7,32.3,67,80,22,32,32,9,9,22,34,1.3,6,108,128.3,0,116.1,107.5,128.6,116.2,109.8
1988-03-31,1988,3,31,2113,7,3.3,3.3,2.0,2.0,2.0,2.3,3.3,2.0,20.3,18,18,7,7,7,9,18,7,11,0.7,3,120,130.6,1,116.2,107.9,130.8,116.3,110.1
1988-04-01,1988,4,1,2113,8,2.7,2.7,3.0,2.0,2.3,3.0,3.3,3.3,22.3,12,12,15,7,9,15,18,18,13,0.8,4,110,127.2,0,116.3,108.2,127.3,116.3,110.4
1988-04-02,1988,4,2,2113,9,3.0,3.7,4.0,4.3,3.7,2.7,2.7,2.7,26.7,15,22,27,32,22,12,12,12,19,1.0,5,96,126.5,0,116.4,108.4,126.6,116.3,110.6
1988-04-03,1988,4,3,2113,10,2.7,2.7,5.0,4.7,1.7,4.3,8.0,4.3,33.3,12,12,48,39,6,32,207,32,48,1.6,7,94,127.6,0,116.4,108.7,127.6,116.3,110.7
1988-04-04,1988,4,4,2113,11,4.7,5.3,5.7,6.3,6.3,6.3,7.3,3.7,45.7,39,56,67,94,94,94,154,22,78,1.8,7,74,122.6,0,116.5,108.8,122.5,116.3,110.8
1988-04-05,1988,4,5,2113,12,5.0,3.7,3.3,2.0,2.3,1.7,3.3,5.7,27.0,48,22,18,7,9,6,18,67,24,1.2,6,66,114.6,0,116.5,108.8,114.4,116.3,110.8
1988-04-06,1988,4,6,2113,13,6.0,6.3,4.7,6.0,4.7,4.3,3.0,2.3,37.3,80,94,39,80,39,32,15,9,48,1.6,7,62,116.8,0,116.6,108.7,116.6,116.4,110.7
1988-04-07,1988,4,7,2113,14,2.0,3.7,3.7,3.0,3.0,3.3,2.7,2.0,23.3,7,22,22,15,15,18,12,7,15,0.8,4,84,120.0,0,116.7,108.8,119.7,116.4,110.7
1988-04-08,1988,4,8,2113,15,1.7,0.7,1.7,1.0,2.3,3.0,2.0,1.7,14.0,6,3,6,4,9,15,7,6,7,0.4,2,92,121.8,1,116.8,108.9,121.4,116.5,110.8
1988-04-09,1988,4,9,2113,16,4.3,2.0,1.7,2.3,1.7,2.3,1.3,2.3,18.0,32,7,6,9,6,9,5,9,10,0.6,3,115,121.8,1,116.9,109.0,121.4,116.5,110.8
1988-04-10,1988,4,10,2113,17,1.7,2.3,3.3,4.0,4.3,2.7,2.3,2.7,23.3,6,9,18,27,32,12,9,12,16,0.9,4,107,127.2,0,116.9,109.2,126.7,116.5,110.9
1988-04-11,1988,4,11,2113,18,3.0,2.0,1.7,1.3,3.0,3.0,1.7,1.7,17.3,15,7,6,5,15,15,6,6,9,0.5,2,115,128.0,1,117.1,109.4,127.4,116.6,111.1
1988-04-12,1988,4,12,2113,19,3.0,2.7,2.0,3.0,3.7,3.7,2.7,2.3,23.0,15,12,7,15,22,22,12,9,14,0.8,4,118,130.6,1,117.3,109.7,129.9,116.7,111.3
1988-04-13,1988,4,13,2113,20,2.0,2.3,1.7,2.7,2.7,1.7,2.0,3.3,18.3,7,9,6,12,12,6,7,18,10,0.5,2,120,134.6,0,117.5,110.1,133.8,116.9,111.7
1988-04-14,1988,4,14,2113,21,2.3,2.7,2.3,2.3,2.7,1.3,2.0,2.3,18.0,9,12,9,9,12,5,7,9,9,0.5,2,138,146.3,0,117.7,110.6,145.3,117.1,112.2
1988-04-15,1988,4,15,2113,22,0.7,1.0,0.3,1.0,2.7,2.0,1.7,2.0,11.3,3,4,2,4,12,7,6,7,6,0.3,1,145,143.5,0,118.0,111.2,142.5,117.2,112.7
1988-04-16,1988,4,16,2113,23,1.7,0.7,1.3,0.7,2.3,2.0,0.7,0.7,10.0,6,3,5,3,9,7,3,3,5,0.2,1,157,147.6,0,118.2,111.9,146.5,117.4,113.3
